chapter,gut_line,text
62,11624,"South America, and particularly the Argentine Republic, began to"
62,11625,feel in their cattle trade and coffee growing the increased
62,11626,nearness of the European market.  Hitherto the chief commodities
62,11627,that had attracted the European powers into unsettled and barbaric
62,11628,"regions had been gold or other metals, spices, ivory, or slaves."
62,11629,But in the latter quarter of the nineteenth century the increase
62,11630,of the European populations was obliging their governments to look
62,11631,abroad for staple foods; and the growth of scientific
62,11632,"industrialism was creating a demand for new raw materials, fats"
62,11633,"and greases of every kind, rubber, and other hitherto disregarded"
62,11634,substances.  It was plain that Great Britain and Holland and
62,11635,Portugal were reaping a great and growing commercial advantage
62,11636,from their very considerable control of tropical and sub-tropical
62,11637,"products.  After 1871 Germany, and presently France and later"
62,11638,"Italy, began to look for unannexed raw-material areas, or for"
62,11639,Oriental countries capable of profitable modernization.
62,11641,"So began a fresh scramble all over the world, except in the"
62,11642,American region where the Monroe Doctrine now barred such
62,11643,"adventures, for politically unprotected lands."
62,11649,"Close to Europe was the continent of Africa, full of vaguely known"
62,11650,possibilities.  In 1850 it was a continent of black mystery; only
62,11651,Egypt and the coast were known.  Here we have no space to tell the
62,11652,amazing story of the explorers and adventurers who first pierced
62,11653,"the African darkness, and of the political agents, administrators,"
62,11654,"traders, settlers and scientific men who followed in their track."
62,11655,"Wonderful races of men like the pygmies, strange beasts like the"
62,11656,"okapi, marvellous fruits and flowers and insects, terrible"
62,11657,"diseases, astounding scenery of forest and mountain, enormous"
62,11658,inland seas and gigantic rivers and cascades were revealed; a
62,11659,whole new world.  Even remains (at Zimbabwe) of some unrecorded
62,11660,"and vanished civilization, the southward enterprise of an early"
62,11661,"people, were discovered.  Into this new world came the Europeans,"
62,11662,and found the rifle already there in the hands of the Arab
62,11663,"slave-traders, and negro life in disorder."
62,11665,"By 1900, in half a century, all Africa was mapped, explored,"
62,11666,estimated and divided between the European powers.  Little heed
62,11667,was given to the welfare of the natives in this scramble.  The
62,11668,"Arab slaver was indeed curbed rather than expelled, but the greed"
62,11669,"for rubber, which was a wild product collected under compulsion by"
62,11670,"the natives in the Belgian Congo, a greed exacerbated by the clash"
62,11671,of inexperienced European administrators with the native {398}
62,11672,"population, led to horrible atrocities.  No European power has"
62,11673,perfectly clean hands in this matter.
62,11675,We cannot tell here in any detail how Great Britain got possession
62,11676,of Egypt in 1883 and remained there in spite of the fact that
62,11677,"Egypt was technically a part of the Turkish Empire, nor how nearly"
62,11678,"this scramble led to war between France and Great Britain in 1898,"
62,11679,"when a certain Colonel Marchand, crossing Central Africa from the"
62,11680,"west coast, tried at Fashoda to seize the Upper Nile."
62,11682,"Nor can we tell how the British Government first let the Boers, or"
62,11683,"Dutch settlers, of the Orange River district and the Transvaal set"
62,11684,"up independent republics in the inland parts of South Africa, and"
62,11685,then repented and annexed the Transvaal Republic in 1877; nor how
62,11686,the Transvaal Boers fought for freedom and won it after the battle
62,11687,of Majuba Hill (1881).  Majuba Hill was made to rankle in the
62,11688,memory of the English people by a persistent press campaign.  A
62,11689,"war with both republics broke out in 1899, a three years' war"
62,11690,"enormously costly to the British people, which ended at last in"
62,11691,the surrender of the two republics.
62,11693,"Their period of subjugation was a brief one.  In 1907, after the"
62,11694,"downfall of the imperialist government which had conquered them,"
62,11695,"the Liberals took the South African problem in hand, and these"
62,11696,former republics became free and fairly willing associates with
62,11697,Cape Colony and  Natal in a Confederation of all the states of
62,11698,South Africa as one self-governing republic under the British
62,11699,Crown.
62,11701,In a quarter of a century the partition of Africa was completed.
62,11702,There remained unannexed three comparatively small countries:
62,11703,"Liberia, a settlement of liberated negro slaves on the west coast;"
